video_id,title,url,upload_date,status,lang_used,char_count,file
FAFyio1j-4o,ホワイトニングで歯を白く！歯科医院で受ける歯のホワイトニング,https://www.youtube.com/watch?v=FAFyio1j-4o,,✅ 取得成功,ja(自動生成),5353,ホワイトニングで歯を白く！歯科医院で受ける歯のホワイトニング.txt
26CiIBnGG98,インプラント事情　歯を失った時の治療法の一つ　インプラント治療について,https://www.youtube.com/watch?v=26CiIBnGG98,,✅ 取得成功,ja(自動生成),2185,インプラント事情　歯を失った時の治療法の一つ　インプラント治療について.txt
RF2jlSa2idw,むし歯を100％防ぐ プラークコントロール,https://www.youtube.com/watch?v=RF2jlSa2idw,,✅ 取得成功,ja(自動生成),1630,むし歯を100％防ぐ プラークコントロール.txt
sm3k9TlDaCE,美人になる歯科治療３選,https://www.youtube.com/watch?v=sm3k9TlDaCE,,✅ 取得成功,ja(自動生成),5001,美人になる歯科治療３選.txt
c6TTYglepmc,すきっ歯の歯科治療について,https://www.youtube.com/watch?v=c6TTYglepmc,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
aN-YuHoesVc,なかの歯科・矯正歯科クリニック　初めて来院される患者様の検査についてのご案内,https://www.youtube.com/watch?v=aN-YuHoesVc,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
T4qmgapwioQ,なかの歯科・矯正歯科クリニックの新人スタッフをご紹介します,https://www.youtube.com/watch?v=T4qmgapwioQ,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
YUYcgb7iLek,オールオン４　よくある質問「どんな方がオールオン4を受けるの？」にお答えします,https://www.youtube.com/watch?v=YUYcgb7iLek,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
E1EgkhZuwQA,マウスピースで部分矯正　笑顔輝く素敵な人生を！,https://www.youtube.com/watch?v=E1EgkhZuwQA,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
5nr1OR11HW8,銀歯の寿命はどのくらい？　銀歯の寿命を延ばすには？,https://www.youtube.com/watch?v=5nr1OR11HW8,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
qjZfFzBnQBA,美人になる歯科治療３選　マスク生活の終息？多くの患者さまが美を意識されて来院されています,https://www.youtube.com/watch?v=qjZfFzBnQBA,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
MTaZ6ucbhGY,セラミック矯正のメリット・デメリットについて,https://www.youtube.com/watch?v=MTaZ6ucbhGY,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
XwgD1lrN_V0,マウスピース矯正インビザライン３つの欠点,https://www.youtube.com/watch?v=XwgD1lrN_V0,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
Kqh9vx_2SbE,マウスピース矯正インビザラインには種類があります,https://www.youtube.com/watch?v=Kqh9vx_2SbE,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
rMHQ-RzyVhg,院長の中野浩輔が本を出版？　出版のすすめ,https://www.youtube.com/watch?v=rMHQ-RzyVhg,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
gUS1LODzpmI,オールオン4に必要な診査診断　事前の検査について,https://www.youtube.com/watch?v=gUS1LODzpmI,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
FxT1sjDsT14,院長がJAPAN　MENSA（メンサ）の会員になりました　なかの歯科・矯正歯科クリニック,https://www.youtube.com/watch?v=FxT1sjDsT14,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
dM5qQg3_G6I,オールオン４　歯がグラグラ　ボロボロでお困りの方へ,https://www.youtube.com/watch?v=dM5qQg3_G6I,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
84rhBmE4_C4,なかの歯科・矯正歯科クリニックの新人スタッフをご紹介します,https://www.youtube.com/watch?v=84rhBmE4_C4,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
TKujPPjTC5A,歯周病について　岡山の歯科で丁寧な説明を心掛けています,https://www.youtube.com/watch?v=TKujPPjTC5A,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
5Gcg2r28K74,最近話題のセラミック矯正　なるべく歯を削らない　なるべく歯を抜かない　なるべく神経を取らないセラミック矯正,https://www.youtube.com/watch?v=5Gcg2r28K74,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
h9Z1CS_3uTg,院長　還暦６０歳になりました　還暦歯科医師　YouTuberとしての想い,https://www.youtube.com/watch?v=h9Z1CS_3uTg,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
VnUNjlIPshc,歯の嚙み合わせの大切さ！歯科へ検診にいってみましょう,https://www.youtube.com/watch?v=VnUNjlIPshc,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
blRrASCB_Xc,岡山の歯科で習得する「歯磨きの基本知識」,https://www.youtube.com/watch?v=blRrASCB_Xc,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
wZ8OTi2TuiY,ダメな歯医者を見分ける１０のポイント,https://www.youtube.com/watch?v=wZ8OTi2TuiY,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
FIxW02gCMUE,岡山で歯石をとるなら　なかの歯科・矯正歯科クリニックへ,https://www.youtube.com/watch?v=FIxW02gCMUE,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
iwitjtIhNnA,人生100年時代　お口の手入れは命の分かれ目,https://www.youtube.com/watch?v=iwitjtIhNnA,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
RH-_oU4C34U,親知らず抜いた方がいいの？抜かなくてもいいの？,https://www.youtube.com/watch?v=RH-_oU4C34U,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
wMsxYePsYU4,ホワイトニング　白い歯は笑顔を輝かせます,https://www.youtube.com/watch?v=wMsxYePsYU4,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
VqN3PKTfcoo,歯周病　全身の健康に大きな影響が！,https://www.youtube.com/watch?v=VqN3PKTfcoo,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
Q6N8v3ZpVB0,歯医者でのセカンドオピニオン,https://www.youtube.com/watch?v=Q6N8v3ZpVB0,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
Tv1LKC1w1cs,ホワイトニング　１ヶ月ワンコインで出来る「なかの歯科メソッド」,https://www.youtube.com/watch?v=Tv1LKC1w1cs,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
I0gf5ld3CJk,からだに優しいインプラント,https://www.youtube.com/watch?v=I0gf5ld3CJk,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
5sQKcfdYZho,唾液には身体を守る大切な役割があります,https://www.youtube.com/watch?v=5sQKcfdYZho,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
tiCGKVdIa48,インプラント手術　インプラント埋入の様子を模型を使ってお見せします,https://www.youtube.com/watch?v=tiCGKVdIa48,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
ZkMSq6M7FpE,オールオン4治療承諾書について　オールオン4治療を安心して受けていただくために,https://www.youtube.com/watch?v=ZkMSq6M7FpE,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
rY0C1bnVxJU,目立たない矯正治療　マウスピース矯正インビザライン,https://www.youtube.com/watch?v=rY0C1bnVxJU,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
D856NdiIn54,歯周病の最新治療法　歯周病10のチェックリスト,https://www.youtube.com/watch?v=D856NdiIn54,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
HLQdKRcj-Bs,インビザライン　料金が変わりました　インビザライン・コンプリヘンシブ　インビザライン・モデレート　インビザライン・ライト　インビザライン・iGO　あなたに最適のインビザラインで笑顔を！,https://www.youtube.com/watch?v=HLQdKRcj-Bs,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
z620xyCrqzI,健康寿命を伸ばす歯科定期健診　なかの歯科・矯正歯科クリニック,https://www.youtube.com/watch?v=z620xyCrqzI,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
CXYiFaCX24g,インプラント　オールオン4　ザイゴマインプラントをお考えの方へ　東京のマロ・クリニックに行ってきました,https://www.youtube.com/watch?v=CXYiFaCX24g,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
O7XAJnWvXLw,2次むし歯って何？　歯科医院で綺麗にしましょう,https://www.youtube.com/watch?v=O7XAJnWvXLw,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
mbQ255beA_g,歯を失った時の治療法はどうするの？　トリートメントコーディネーターが適切な治療法をご提案します,https://www.youtube.com/watch?v=mbQ255beA_g,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
0Uar2MOKfs0,抜歯になる原因　抜歯になると何が悪いの？,https://www.youtube.com/watch?v=0Uar2MOKfs0,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
oOtSwGmkq44,お口の健康とインフルエンザ予防　３つのステップでお口の中のケアを！,https://www.youtube.com/watch?v=oOtSwGmkq44,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
dvK5MzTMO4Q,インプラント手術全部見せます,https://www.youtube.com/watch?v=dvK5MzTMO4Q,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
Z6OQdAS4x1U,入れ歯って実際どうなの？,https://www.youtube.com/watch?v=Z6OQdAS4x1U,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
rE_0PH58yTM,歯科衛生士のお仕事　かかりつけ歯科衛生士を持ちましょう,https://www.youtube.com/watch?v=rE_0PH58yTM,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
DjUVvZZ6Oqs,基礎から学ぶセラミック治療,https://www.youtube.com/watch?v=DjUVvZZ6Oqs,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
QLAkuyq1SgU,基礎から学ぶ大人の矯正治療　インビザライン矯正　ワイヤー矯正　おすすめする人　おすすめしない人,https://www.youtube.com/watch?v=QLAkuyq1SgU,,✅ 取得成功,ja(自動生成),3786,基礎から学ぶ大人の矯正治療　インビザライン矯正　ワイヤー矯正　おすすめする人　おすすめしない人.txt
Qh_CD4rwKEs,インプラント治療について患者の立場からどんどん質問します,https://www.youtube.com/watch?v=Qh_CD4rwKEs,,✅ 取得成功,ja(自動生成),6774,インプラント治療について患者の立場からどんどん質問します.txt
jegGTon3840,大人の矯正　見えない矯正,https://www.youtube.com/watch?v=jegGTon3840,,✅ 取得成功,ja(自動生成),4724,大人の矯正　見えない矯正.txt
eYAXo1n68M8,あなたのつらい肩こり・頭痛　実は歯ぎしりが原因かも知れません,https://www.youtube.com/watch?v=eYAXo1n68M8,,✅ 取得成功,ja(自動生成),1689,あなたのつらい肩こり・頭痛　実は歯ぎしりが原因かも知れません.txt
gWkZmfLOZMo,矯正のメリットは「見た目」だけじゃない　岡山の歯科で受ける子どもの矯正編,https://www.youtube.com/watch?v=gWkZmfLOZMo,,✅ 取得成功,ja(自動生成),1798,矯正のメリットは「見た目」だけじゃない　岡山の歯科で受ける子どもの矯正編.txt
iPMC-sWrrSQ,オールオン4でよくある質問　【私にオールオン４出来ますか？】,https://www.youtube.com/watch?v=iPMC-sWrrSQ,,✅ 取得成功,ja(自動生成),3906,オールオン4でよくある質問　【私にオールオン４出来ますか？】.txt
MLLxcl3x0T0,2023年を迎えて　予測と歯科のこれから,https://www.youtube.com/watch?v=MLLxcl3x0T0,,✅ 取得成功,ja(自動生成),2520,2023年を迎えて　予測と歯科のこれから.txt
aGTwwqbWr1Q,しくじり先生　俺みたいになるな！　歯科医師の失敗について,https://www.youtube.com/watch?v=aGTwwqbWr1Q,,✅ 取得成功,ja(自動生成),4569,しくじり先生　俺みたいになるな！　歯科医師の失敗について.txt
N8F_aMBaYIE,歯を失った時の治療法　入れ歯　ブリッジ　インプラント　それぞれのメリット・デメリットをお話します,https://www.youtube.com/watch?v=N8F_aMBaYIE,,✅ 取得成功,ja(自動生成),3950,歯を失った時の治療法　入れ歯　ブリッジ　インプラント　それぞれのメリット・デメリットをお話します.txt
WDZmXI5-HgY,2022年　ありがとう　2023年に向けて院長よりスタッフへ　（後編）　岡山　なかの歯科・矯正歯科クリニック,https://www.youtube.com/watch?v=WDZmXI5-HgY,,✅ 取得成功,ja(自動生成),663,2022年　ありがとう　2023年に向けて院長よりスタッフへ　（後編）　岡山　なかの歯科・矯正歯科クリニック.txt
aljWInTzKmU,2022年　ありがとう　院長よりスタッフへ　（前編）　岡山　なかの歯科・矯正歯科クリニック,https://www.youtube.com/watch?v=aljWInTzKmU,,❌ 取得失敗: エラー: HTTP Error 429: Too Many Requests,エラー: HTTP Error 429: Too Many Requests,0,
nIOPQ9iUR48,むし歯のリスクについて,https://www.youtube.com/watch?v=nIOPQ9iUR48,,✅ 取得成功,ja(自動生成),1822,むし歯のリスクについて.txt
vcn6hQsamWo,オールオン４でよくある質問にお答えします,https://www.youtube.com/watch?v=vcn6hQsamWo,,✅ 取得成功,ja(自動生成),5142,オールオン４でよくある質問にお答えします.txt
Udi4vATNmaA,あなたはなぜ行かない？歯の定期健診,https://www.youtube.com/watch?v=Udi4vATNmaA,,✅ 取得成功,ja(自動生成),2212,あなたはなぜ行かない？歯の定期健診.txt
5hP2sTNDKVk,スタッフに成長して喜んでもらうために！岡山の働きや歯医者「なかの歯科・矯正歯科クリニック」【歯科衛生士 求人】,https://www.youtube.com/watch?v=5hP2sTNDKVk,,✅ 取得成功,ja(自動生成),2985,スタッフに成長して喜んでもらうために！岡山の働きや歯医者「なかの歯科・矯正歯科クリニック」【歯科衛生士 求人】.txt
VhnfU574B3A,【岡山の歯医者】なかの歯科・矯正歯科クリニック　2022年10大ニュース,https://www.youtube.com/watch?v=VhnfU574B3A,,✅ 取得成功,ja(自動生成),2622,【岡山の歯医者】なかの歯科・矯正歯科クリニック　2022年10大ニュース.txt
y_a2v0csLiA,歯科医の年収　ぶっちゃけます！ あなたが通う歯医者さんの年収が気になりますよね？　子どもさんに歯科医師になって欲しいとお考えの方へ【岡山の名医がぶっちゃける】,https://www.youtube.com/watch?v=y_a2v0csLiA,,✅ 取得成功,ja(自動生成),3583,歯科医の年収　ぶっちゃけます！ あなたが通う歯医者さんの年収が気になりますよね？　子どもさんに歯科医師になって欲しいとお考えの方へ【岡山の名医がぶっちゃける】.txt
ZU63tHHlVSk,セラミック治療のメリット　虫歯の治療を受ける方へ【岡山の歯医者がおすすめ】,https://www.youtube.com/watch?v=ZU63tHHlVSk,,✅ 取得成功,ja(自動生成),2100,セラミック治療のメリット　虫歯の治療を受ける方へ【岡山の歯医者がおすすめ】.txt
4A__wyn-mx8,キスをした人数が多い方が歯周病になりやすい？ 本当？ウソ？【岡山の歯医者が教える歯と恋愛の豆知識】,https://www.youtube.com/watch?v=4A__wyn-mx8,,✅ 取得成功,ja(自動生成),2507,キスをした人数が多い方が歯周病になりやすい？ 本当？ウソ？【岡山の歯医者が教える歯と恋愛の豆知識】.txt
L8G-os8V94I,よく噛んで食べるメリット　歯科医師おすすめの「噛む噛むダイエット」【岡山の歯医者】,https://www.youtube.com/watch?v=L8G-os8V94I,,✅ 取得成功,ja(自動生成),2473,よく噛んで食べるメリット　歯科医師おすすめの「噛む噛むダイエット」【岡山の歯医者】.txt
hhPsWb8jnCo,歯科医院の定期健診　体の健康のためにも定期的な歯科の健診を受けましょう【岡山の歯医者が予防の大切さを解説】,https://www.youtube.com/watch?v=hhPsWb8jnCo,,✅ 取得成功,ja(自動生成),1420,歯科医院の定期健診　体の健康のためにも定期的な歯科の健診を受けましょう【岡山の歯医者が予防の大切さを解説】.txt
6x_Lf7DFBrg,【お口ぽかん】のお子様がマスク生活で増えています　お口ぽかんの問題点と改善法について【虫歯・歯周病との関係を岡山の歯医者が解説】,https://www.youtube.com/watch?v=6x_Lf7DFBrg,,✅ 取得成功,ja(自動生成),3978,【お口ぽかん】のお子様がマスク生活で増えています　お口ぽかんの問題点と改善法について【虫歯・歯周病との関係を岡山の歯医者が解説】.txt
ej0Nyt349ag,笑顔の効果　笑顔で健康に暮らす　笑顔にはダイエット効果も！【岡山の歯医者が解説】,https://www.youtube.com/watch?v=ej0Nyt349ag,,✅ 取得成功,ja(自動生成),1833,笑顔の効果　笑顔で健康に暮らす　笑顔にはダイエット効果も！【岡山の歯医者が解説】.txt
IjBn6Iu-GOE,アマルガムって何？　歯科医院で受けるアマルガム治療【アマルガムのリスクを岡山の歯医者が解説】,https://www.youtube.com/watch?v=IjBn6Iu-GOE,,✅ 取得成功,ja(自動生成),1917,アマルガムって何？　歯科医院で受けるアマルガム治療【アマルガムのリスクを岡山の歯医者が解説】.txt
3ZyrD8ZYZBQ,マスク生活の問題点　一番の問題点は口呼吸って知っていましたか？【むし歯・歯周病・口臭...etc. と口呼吸の関係を岡山の歯医者が解説】,https://www.youtube.com/watch?v=3ZyrD8ZYZBQ,,✅ 取得成功,ja(自動生成),1664,マスク生活の問題点　一番の問題点は口呼吸って知っていましたか？【むし歯・歯周病・口臭...etc. と口呼吸の関係を岡山の歯医者が解説】.txt
80rivIp0mME,岡山でインプラント治療を受けるなら　インプラントの基本とメリットについて【安い・有名】,https://www.youtube.com/watch?v=80rivIp0mME,,✅ 取得成功,ja(自動生成),2166,岡山でインプラント治療を受けるなら　インプラントの基本とメリットについて【安い・有名】.txt
TesfKQ2-ZoQ,インビザライン矯正が下手な歯医者の見分け方3選【インビザラインで有名な岡山の歯医者が伝授】,https://www.youtube.com/watch?v=TesfKQ2-ZoQ,,✅ 取得成功,ja(自動生成),3279,インビザライン矯正が下手な歯医者の見分け方3選【インビザラインで有名な岡山の歯医者が伝授】.txt
VOy_E1NF5_0,アニメでわかる「なかの歯科・矯正歯科クリニック」が選ばれる７つの特徴【岡山で有名な歯医者】,https://www.youtube.com/watch?v=VOy_E1NF5_0,,✅ 取得成功,ja(自動生成),724,アニメでわかる「なかの歯科・矯正歯科クリニック」が選ばれる７つの特徴【岡山で有名な歯医者】.txt
SlDDzFLN7GU,失敗しないインプラント歯科医選びの法則！治療専門医の見分け方【インプラントで有名な岡山の歯医者が伝授】,https://www.youtube.com/watch?v=SlDDzFLN7GU,,✅ 取得成功,ja(自動生成),2732,失敗しないインプラント歯科医選びの法則！治療専門医の見分け方【インプラントで有名な岡山の歯医者が伝授】.txt
OoHH3U1ofRM,なかの歯科YouTubeチャンネル人気動画ベスト３【岡山の有名な歯医者】,https://www.youtube.com/watch?v=OoHH3U1ofRM,,✅ 取得成功,ja(自動生成),2372,なかの歯科YouTubeチャンネル人気動画ベスト３【岡山の有名な歯医者】.txt
S3mMfMjAU8M,【危険】歯医者は使わない歯磨き粉３選【岡山の名医が教えます】,https://www.youtube.com/watch?v=S3mMfMjAU8M,,✅ 取得成功,ja(自動生成),2984,【危険】歯医者は使わない歯磨き粉３選【岡山の名医が教えます】.txt
FMuyVPFpc2k,あなたの歯医者は大丈夫？見分け方【岡山の名医が歯医者の衛生について解説】,https://www.youtube.com/watch?v=FMuyVPFpc2k,,✅ 取得成功,ja(自動生成),2687,あなたの歯医者は大丈夫？見分け方【岡山の名医が歯医者の衛生について解説】.txt
-PrACF-I-cY,【岡山の歯医者さんが解説！】インビザライン矯正に失敗する人の特徴,https://www.youtube.com/watch?v=-PrACF-I-cY,,✅ 取得成功,ja(自動生成),5040,【岡山の歯医者さんが解説！】インビザライン矯正に失敗する人の特徴.txt
7nDtdo78imY,入れ歯の正体を岡山の歯医者さんが解説。保険外治療なのにメリットが少ないのはなぜ？【総入れ歯の選び方】,https://www.youtube.com/watch?v=7nDtdo78imY,,✅ 取得成功,ja(自動生成),3487,入れ歯の正体を岡山の歯医者さんが解説。保険外治療なのにメリットが少ないのはなぜ？【総入れ歯の選び方】.txt
hnYkFxutsgc,歯医者が教える健康的な筋力アップ法【岡山の歯科医師】,https://www.youtube.com/watch?v=hnYkFxutsgc,,✅ 取得成功,ja(自動生成),4548,歯医者が教える健康的な筋力アップ法【岡山の歯科医師】.txt
o-viKXqD3OY,岡山市の歯医者さんでインプラント治療をするならどこが良い？,https://www.youtube.com/watch?v=o-viKXqD3OY,,✅ 取得成功,ja(自動生成),1928,岡山市の歯医者さんでインプラント治療をするならどこが良い？.txt
fbrvJ0D212w,岡山の歯医者さんでインプラント治療をする際の適正な価格は？,https://www.youtube.com/watch?v=fbrvJ0D212w,,✅ 取得成功,ja(自動生成),2112,岡山の歯医者さんでインプラント治療をする際の適正な価格は？.txt
9NQ2pi-DHZI,岡山市の歯医者さんで痛くないのはどこ？当院をおすすめする理由,https://www.youtube.com/watch?v=9NQ2pi-DHZI,,✅ 取得成功,ja(自動生成),1002,岡山市の歯医者さんで痛くないのはどこ？当院をおすすめする理由.txt
kW49ljNMzd4,岡山市で口コミの良い歯医者さんはどこ？,https://www.youtube.com/watch?v=kW49ljNMzd4,,✅ 取得成功,ja(自動生成),1040,岡山市で口コミの良い歯医者さんはどこ？.txt
sIFr9vGlkAY,マスコミで有名な岡山市の歯医者さんは？,https://www.youtube.com/watch?v=sIFr9vGlkAY,,✅ 取得成功,ja(自動生成),1463,マスコミで有名な岡山市の歯医者さんは？.txt
RLKBPGVWr4U,岡山市の歯医者さんで毎月3000円～4000円でインビザラインをする方法,https://www.youtube.com/watch?v=RLKBPGVWr4U,,✅ 取得成功,ja(自動生成),1451,岡山市の歯医者さんで毎月3000円～4000円でインビザラインをする方法.txt
IEe0c3qctrE,岡山の歯医者さんでマウスピース矯正インビザラインをする場合の費用相場は？,https://www.youtube.com/watch?v=IEe0c3qctrE,,✅ 取得成功,ja(自動生成),1603,岡山の歯医者さんでマウスピース矯正インビザラインをする場合の費用相場は？.txt
emAJn-eIzzE,インビザラインで失敗しないための4つのポイント【岡山の歯医者さん】,https://www.youtube.com/watch?v=emAJn-eIzzE,,✅ 取得成功,ja(自動生成),3433,インビザラインで失敗しないための4つのポイント【岡山の歯医者さん】.txt
lTvzAC58dag,歯医者さんが解説！口臭のセルフチェック法と簡単口臭予防法【岡山市】,https://www.youtube.com/watch?v=lTvzAC58dag,,✅ 取得成功,ja(自動生成),5615,歯医者さんが解説！口臭のセルフチェック法と簡単口臭予防法【岡山市】.txt
ZgNMLUcfzDA,実績あり！上顎に骨がない場合のインプラント治療方法【岡山の歯医者さん】,https://www.youtube.com/watch?v=ZgNMLUcfzDA,,✅ 取得成功,ja(自動生成),1645,実績あり！上顎に骨がない場合のインプラント治療方法【岡山の歯医者さん】.txt
8lPIlSXq3BY,岡山市の歯医者さんでセラミック矯正を受けられます！【安心】,https://www.youtube.com/watch?v=8lPIlSXq3BY,,✅ 取得成功,ja(自動生成),2285,岡山市の歯医者さんでセラミック矯正を受けられます！【安心】.txt
G7G0uY20orU,大人の矯正6つの疑問に岡山の歯医者さんが回答！,https://www.youtube.com/watch?v=G7G0uY20orU,,✅ 取得成功,ja(自動生成),5083,大人の矯正6つの疑問に岡山の歯医者さんが回答！.txt
kfqy-RAbyp0,インプラントでオールオン4を絶対におすすめする5つの理由【岡山の歯医者さんが解説】,https://www.youtube.com/watch?v=kfqy-RAbyp0,,✅ 取得成功,ja(自動生成),1482,インプラントでオールオン4を絶対におすすめする5つの理由【岡山の歯医者さんが解説】.txt
PssIN0-r2rA,お悩み解消！自分で出来る顎関節症の改善法と歯科医院での治療方法【岡山の歯医者さん】,https://www.youtube.com/watch?v=PssIN0-r2rA,,✅ 取得成功,ja(自動生成),5087,お悩み解消！自分で出来る顎関節症の改善法と歯科医院での治療方法【岡山の歯医者さん】.txt
eyb2mkPevdc,オールオン4治療の費用や治療法を岡山の歯医者さんが解説！,https://www.youtube.com/watch?v=eyb2mkPevdc,,✅ 取得成功,ja(自動生成),1830,オールオン4治療の費用や治療法を岡山の歯医者さんが解説！.txt
qUz0SnKhSCk,なぜ人気？マウスピース矯正インビザラインを岡山の歯医者さんがおすすめする理由,https://www.youtube.com/watch?v=qUz0SnKhSCk,,✅ 取得成功,ja(自動生成),2601,なぜ人気？マウスピース矯正インビザラインを岡山の歯医者さんがおすすめする理由.txt
saCi3WetIaY,【岡山の歯医者さんが解説】良い歯科医院とは？「なかの歯科・矯正歯科クリニック」院長中野浩輔の強い想い,https://www.youtube.com/watch?v=saCi3WetIaY,,✅ 取得成功,ja(自動生成),2227,【岡山の歯医者さんが解説】良い歯科医院とは？「なかの歯科・矯正歯科クリニック」院長中野浩輔の強い想い.txt
Dje9IpkfkOQ,歯科矯正をやるベストタイミングは？【岡山の歯医者さんが解説】,https://www.youtube.com/watch?v=Dje9IpkfkOQ,,✅ 取得成功,ja(自動生成),2294,歯科矯正をやるベストタイミングは？【岡山の歯医者さんが解説】.txt
NpFgoI3EBuw,体と財布に優しいセラミック矯正。なるべく歯を削らない＆神経を取らない方法【岡山の歯医者さんで】,https://www.youtube.com/watch?v=NpFgoI3EBuw,,✅ 取得成功,ja(自動生成),2426,体と財布に優しいセラミック矯正。なるべく歯を削らない＆神経を取らない方法【岡山の歯医者さんで】.txt
zgGoGjZtY7o,オールオン4やるならいつがベストタイミング？【岡山の歯医者さんが解説】,https://www.youtube.com/watch?v=zgGoGjZtY7o,,✅ 取得成功,ja(自動生成),2200,オールオン4やるならいつがベストタイミング？【岡山の歯医者さんが解説】.txt
C0EsS4aAC6M,歯科矯正をおすすめする5つの理由【岡山の歯医者さんで矯正】,https://www.youtube.com/watch?v=C0EsS4aAC6M,,✅ 取得成功,ja(自動生成),2111,歯科矯正をおすすめする5つの理由【岡山の歯医者さんで矯正】.txt
